ID,DISTANCIA,TIEMPO
124093475,12806.675363111792,960.4213936087236
124089604,2550.9348335209024,2745.1082729511368
124091741,7409.076663505111,9917.247752658732
124091259,3156.8910272924313,421.43336489315357
124090707,10271.546840158979,6021.3903665706475
124090776,11488.420418110749,9606.150653506598
124093583,16512.004775665147,4566.043582540744
124089256,3098.2361259895492,3544.966623801911
124089752,18779.693802139678,1780.5185869901045
124088723,227.735246674127,1114.6219600857573
124092302,11357.083372141848,2740.7104303259553
124090788,8444.030907122424,239.74748511309903
124092880,14037.68459025097,9480.369065269602
124091243,3412.918302182048,4740.0794265054965
124089087,13893.417055723183,9766.998744722476
124092715,15232.946560360508,6779.207863103248
124091113,19664.1054581206,7748.775002591804
124093120,18525.910200594848,3302.325888991041
124093053,11070.695602115866,9147.190849851922
124090100,271.8213440972933,2480.238488539613
124087931,1949.0068737897352,7589.590502542679
124091715,4144.45107622248,1740.58765772144
124092899,18751.842351572956,1366.5512493410972
124092751,11438.677969418202,9341.572279692851
124091272,9379.848808465587,4562.719950999245
124089281,19332.838736865975,6852.08948173784
124093458,13096.329294745701,6112.772968402292
124089818,9319.371265809094,9548.34544284272
124089504,749.8640707018617,9970.625938716334
124091617,19267.76673504127,4224.058616114275
124090651,1124.5205882900755,8989.737108385758
124092015,11254.224079452175,8262.329576240661
124091727,4018.164588044818,3880.369056378124
124092029,1144.4260604095475,6778.302810649063
124088432,1985.7489237592613,3298.3092759461833
124092750,17316.45328934932,1844.0563104487594
124088021,7355.426172682086,408.87430938582423
124092426,4382.282165101479,9024.140574602028
124090941,13382.522298471014,357.7835032453455
124090363,16653.18675152531,268.2340161320154
124092643,4532.631863847691,7079.681936088232
124093289,18383.766878450413,7278.544993423159
124092092,47.974233715899324,4848.378055545345
124091879,9687.175773823286,1285.672133563595
124088813,14151.228438392329,3061.175177335878
124092713,12235.69908632496,2261.2127194485915
124090082,5203.943064430611,7879.985292725167
124089812,9184.41881596548,8385.380561906995
124090178,17336.588133349673,9594.055057858599
124088749,16548.396463823414,1200.283124179925
124090922,18238.78393661506,5845.514175518877
124092377,860.0039268707741,8731.661336038307
124092884,11057.908500232832,2357.8094062323585
124092926,19691.468747891475,4508.056224539867
124093498,7201.223157498071,2990.1307617765833
124090727,4413.132582851047,4739.751741054529
124088713,6100.942758321138,2682.5356867204123
124093464,9201.566170304812,892.4020061490841
124088870,19547.88093016705,6799.868983156047
124092159,16782.159424503978,5188.980929524861
124090390,5957.905391240487,2451.5884258451365
124093510,13577.730908258489,5725.7267114467595
124093101,15231.539992034292,7653.41682008161
124093128,15865.717838375653,5341.907128720278
124088661,8973.053332101512,9723.868272959717
124090942,13443.830713395011,1085.2362233722033
124092617,10059.409803696653,7161.823668310978
124089947,2129.1707787315004,7177.55658146222
124091677,17570.093383009833,3051.0028515388785
124089608,5181.67427452454,5672.393164377369
124087668,3441.739032529564,1898.5753968182312
124089083,6888.6068495205745,1226.4326541791324
124090286,17876.046967640774,8435.643788990792
124093134,12010.78256226667,1771.3823599620837
124089134,4879.4844857857015,4783.875685203173
124092537,7049.124663802515,484.1415748869097
124090629,972.5656413430544,5904.863293484687
124091154,12829.260621385823,9297.152198977246
124088705,7232.377727156613,1034.4512305181138
124089998,14703.44043978938,6683.3546603835
124092187,3973.1931982601745,2461.5406710137067
124092391,18186.605065262997,2330.7843712464437
124093056,17825.776572168736,1097.1589488646093
124092311,8455.614382528252,627.1764630785882
124092768,9131.672709378285,2576.96184541665
124091621,3936.852338065512,9401.717302574634
124092657,16339.497876328067,5463.266186785777
124091981,18331.59372651631,7101.0998831449615
124088718,14659.021788285856,7967.275746687719
124090324,19262.088723774115,56.2742326894262
124088564,14680.52067667572,9859.994001572046
124092933,16943.314187261774,3801.1206798008934
124088591,14196.323866114906,8939.917293600169
124088672,16804.027656551272,8225.850893123119
124090761,10523.093541169275,6622.858781031225
124092916,13750.923371204486,4854.856481735627
124090322,15992.980058599785,4424.215613266893
124090844,3119.6770546553716,566.9850562632506
124088752,17719.826570683937,1783.2074409479308
124092731,19727.561220003558,5289.423540193355
124093270,18663.751669314788,1561.5665570207857
124090360,11643.087899183887,1511.6562104718735
124088930,6312.765884010758,6803.269296435944
124088869,13837.997323396114,6101.0630069687
124092863,14052.937371292617,1230.2564252537773
124090733,2723.2593835050448,2753.865728273467
124090863,14026.139050630287,1767.0469141750027
124088892,13422.052417983201,1190.0507949477244
124091087,18467.189634724895,682.9899074392782
124092747,6249.244066246442,1536.9378999266078
124090898,741.911601796072,4869.025541772151
124089562,7146.453301803918,9977.426733533954
124093131,2201.3507711496422,9169.319432050946
124091049,113.20766875795906,3844.360068620575
124092326,5365.670201132846,6552.629479594611
124092532,17992.715851186196,1545.7314705847457
124093333,18898.445906863613,4438.15800309826
124089630,11657.924104128777,3201.1765835157944
124091868,7250.5688877595685,8627.785086359765
124090688,17441.38960162202,9934.919730953829
124090740,19057.7993221533,2854.8992952238277
124089684,7050.696285560231,250.53744440045514
124088697,9266.47084915711,4253.444316594304
124090816,4133.468875201774,9900.422301673796
124089107,2106.118449831773,1734.8141490104083
124090943,16525.37407089132,1708.1469906425586
124093506,9779.108819525552,8500.552668133194
124092303,1423.197882635133,2881.3672247514814
124088919,5362.219639963914,667.1388497385394
124093573,455.94004404050173,8732.826492966818
124091052,9519.34075126484,6120.8871060698275
124088898,18404.021868164135,8324.823720097353
124089039,7109.596060694595,468.552956898423
124087758,7381.705490158983,1654.9359320458755
124090904,12516.093668120095,1402.2910314303085
124088508,776.266771870885,2250.4027401237277
124089558,17449.04165343346,7316.864691567938
124088982,17982.262607322722,8811.44792382011
124090940,9957.248325791756,1961.9429827844995
124090871,8842.928576083174,9419.472455204654
124089050,6506.723920755,5242.890959923969
124090967,3964.2241258892873,3831.900225129732
124089163,13285.666747514395,3191.071206843545
124089801,2787.6849736756726,8261.367110239418
124088941,9244.378852443673,5864.021887456739
124089202,129.74449785513508,4782.718939794447
124092647,7064.902000519637,4658.3561186477555
124092571,15841.733060032975,8283.044185442033
124088890,1513.2649348535317,2349.10536728885
124089058,13776.954133098838,9168.573858770194
124092847,17555.45824455038,4379.829055512064
124092073,10630.965449089299,4649.285775216465
124089422,18146.448083329175,7872.1426628751615
124092598,5818.320746799215,4523.564556666073
124092256,13976.92368626136,1472.3167293594308
124089110,1674.5181074862255,8489.656765245485
124091214,18886.515972846562,2143.142435068736
124092062,6524.245221667112,1665.0749311725945
124092759,18291.511194970062,5091.073996585076
124091658,1184.6243963265401,5869.645664874181
124092120,6144.001091650931,3061.978176856966
124092549,2225.3620692202026,9021.080965964724
124090339,18851.09975978424,3062.115393786943
124090393,19231.333969083975,3867.204276408227
124093108,11468.80600069964,7404.129583126015
124089193,11985.452483231726,7266.259207556086
124089585,8041.078665122987,6517.752846621966
124089020,6132.182759883962,5266.9841911375315
124089000,6465.46834038982,6747.527957414167
124087677,6004.147599743563,2941.473154258569
124090293,3952.352604128427,4359.917077806511
124092958,6942.300811629418,6940.700327415957
124088863,9901.094567846285,251.14744398778222
124090503,10251.062428924619,4591.341375439408
124088545,13633.828956511587,5890.599079832623
124090584,12843.9033002498,9169.258832288704
124091074,16389.572106491232,3899.518235974197
124091719,10847.05444062153,6689.81178385793
124093541,13992.291287832415,4101.861631154535
124090787,7966.301732527126,2367.3548524204916
124088778,6384.373527068771,1923.2074786327819
124088758,6876.606551066629,9096.920706132092
124089081,17934.603241217672,2278.154542501298
124092801,5518.960355140738,5630.616117295486
124090142,10963.989090943074,4042.1791291484715
124089296,10027.435453700024,671.4661324803915
124091105,8765.696078109455,5709.6265340739155
124091753,16159.115399049737,3342.562958217824
124091976,6639.52353535088,8166.444947388752
124090824,15870.10695913091,9769.010478229788
124092691,7125.895061400816,9077.121340270214
124092561,16319.271469443172,8920.747806397529
124092507,10973.92652911391,2972.4946834011107
124088430,7408.384269651612,6943.428889994507
124089169,838.3890343529107,2562.177202815174
124079151,670.3808224233181,9975.063672642338
124089246,5867.460632687305,3711.944163335996
124089551,14078.40673029478,4805.781166681437
124090028,16493.661868126594,4891.677031527727
124093244,18574.243530360673,8456.581647145773
124089896,7414.363819272299,7069.529788152703
124092087,10789.936568824918,3489.6354892443974
124089571,12760.538539617555,1516.3134166249083
124092142,9467.154405444406,2427.455689415585
124091262,438.5105781797496,405.53959877114886
124092719,12724.553058069048,5764.884708935911
124090695,5945.692867409487,7111.363606789207
124091814,1987.9111298595067,700.2339674748764
124092432,7212.818934340414,2756.298981983485
124091150,9889.890425701486,4697.81806435613
124090968,17586.662375777938,5639.729039705054
124091077,14074.516808620881,7558.91399061054
124088836,213.5779535317069,7377.529848575839
124091878,14334.51910807604,8538.132379722505
124091810,12285.687453397608,7391.515141557806
124093246,2239.2502659095358,6678.647768468339
124090693,15899.19458973168,2031.0311476917393
124090577,19249.962487631758,7459.629235418808
124088918,17096.534449682295,3115.6060452333677
124092389,8811.663966557471,4124.792892703587
124090164,8970.230339385182,914.1900570531714
124091134,10557.433684396989,324.73444693832226
124092412,16840.840065853256,2966.0894229246182
124090611,17473.565465758755,2946.967737212121
124093017,13545.98718525102,5173.029375332156
124090698,3711.967125215092,8839.40537094569
124092330,4391.606181167761,8255.319138448836
124093214,16226.42872216056,70.4858875493359
124093515,1735.3356110323518,5990.508380778679
124090450,1345.0189608336614,266.5162986087253
124090536,3598.2723635425705,5058.940488477966
124090931,1459.661967055073,8296.076187689625
124092363,19628.117043510916,823.6816511034236
124090593,6087.809276504203,2620.2897491697045
124088612,1796.5773932788848,3538.8762029618315
124091795,6460.882442813778,1026.533804766962
124090173,16493.526135984717,2747.664804716753
124090694,8235.183803026808,5505.057558273218
124090040,14371.72872575005,9215.297478156537
124091318,4504.05895175992,5721.005411375
124093441,17786.98174722533,3444.9620331094193
124087813,14338.517299062401,7429.063036036297
124088454,17172.01699841804,1612.193343724864
124091642,10306.759323055774,172.08200136114502
124088727,3912.0454738793014,6422.925070748981
124088522,1383.6833337066796,7934.211669572332
124093063,15864.84272171216,3546.8998724677012
124090267,17300.485879059666,9663.966554157787
124088708,3490.0215852130736,3153.0919171166775
124093250,14284.507287769184,6536.259322304996
124093303,17913.727476213353,6094.766020952338
124089549,11220.77558216363,9893.749893585966
124089874,5772.80219722991,9733.159925651164
124090489,14417.654789196427,961.3446493356222
124093200,3967.410497861198,5137.349662302007
124092881,18847.69412498371,7003.738824957475
124088219,10889.142543404461,6434.781408584427
124088942,17454.137507845375,9593.1155378555
124091033,18606.073414497714,8074.145206733396
124093088,18992.431874728325,8073.091536572145
124090880,10178.187551861649,9771.977413714048
124092009,11622.692165277393,8015.133028100508
124090272,13074.468112751498,4768.937218767071
124088423,15760.604892661542,4370.10937645819
124093186,12393.408040306815,9821.703214659237
124089722,1320.3093444664805,7241.847345487496
124091987,4724.217794281088,4160.48437498607
124088782,2933.484805851759,9226.935691627581
124091331,992.884210333707,4810.131797550017
124092489,14429.704892467416,4823.110943233494
124090587,4000.5647739900432,4307.584049115949
124091335,19475.948744358157,7481.450337190083
124090104,2021.4240032903185,4743.774819465832
124092888,18899.7525952798,216.88007859655514
124087672,12156.049736145662,4041.7394982962414
124091714,10954.766773061205,3763.9849559976583
124091000,6597.154700060351,150.39953727983394
124091785,7616.339106553345,8681.524893181328
124088808,5985.560463393977,4190.694470120924
124090568,1980.029914460697,3008.5118569973324
124092104,11179.476782245443,477.68259212212746
124089109,18825.425275076628,1019.4213771522268
124093011,11728.410273184727,6623.6232549846345
124092542,9002.315538822804,1805.967280147759
124088938,17250.343971622533,3022.9332522985756
124093610,15440.029670145539,7167.467292511722
124088025,1892.3473332549959,7724.729974992976
124087852,3668.996681568378,8720.791561711816
124089761,16573.97220678178,9093.225415010325
124088770,15744.745507951737,1446.2474407958573
124088555,14500.49478621114,5173.339333482977
124092267,10025.757358600018,6540.780116871618
124090635,13009.837046707395,2849.642543404791
124090138,7108.922940372274,4900.546206215274
124092726,6072.097819227748,6003.819153811638
124089332,1374.757766254807,619.9059529954012
124092095,11510.490933569901,6454.247733772127
124093421,8249.407561216289,117.96823401688108
124092936,1763.126108906671,276.13844751005786
124088529,13702.637093845246,1639.573547487245
124091763,4339.413529340171,5130.513939472993
124091963,2451.4728338178215,4402.511219086132
124091850,2453.7227591252663,6020.321786744348
124090453,8312.751869863328,8692.59143241501
124089123,14508.581509027554,3977.4413051645092
124088732,307.3527248310578,4168.2423798316795
124088182,13729.04155741332,8580.472695648075
124090831,18870.742549034876,1680.381009909165
124089819,5506.372162077307,8027.827325435261
124088485,14582.029282808868,4941.82599425386
124092346,13299.240509027195,8315.026508742003
124091917,12395.927426771574,890.7011969971052
124089587,479.04828505509533,7414.7081131577415
124088671,2371.4618887781016,4251.081169139155
124091972,19082.70104363696,4997.442446999683
124092684,16885.152415566215,3391.071195995003
124090597,17510.851863685148,1337.78608890968
124092618,13322.95651363088,9183.648837421146
124089460,12941.640136305885,7573.168497459073
124091657,11247.97806403469,3792.2634842390767
124092362,16286.812824666225,3213.0755565560125
124092794,12840.270613028128,4183.898076851164
124089113,19821.079355908347,2766.954565519211
124090600,7230.383537670986,3637.3562232987897
124091633,9400.856171867363,8443.177882946731
124092168,240.4258118116569,351.6676815292337
124089567,17691.7595098451,6382.049781405129
124093285,17239.14601981842,9358.882510202166
124093058,15609.018217981135,6002.718433090254
124091289,1856.0711632907405,5288.608297514473
124093115,14664.802994905103,8125.393266977331
124090102,654.7411972944885,7765.3616225490405
124089535,11842.638035825043,5282.658158247801
124089873,12716.608939563233,4854.056177345728
124087630,13682.797360736735,5420.8175632079365
124092923,3923.0251177360374,5784.5879199757865
124091996,128.14451485915478,3784.44562125398
124088901,14319.319140007003,3897.665365902503
124090312,2587.773419570384,7544.461478705479
124088861,4501.0545571295925,6654.143626129121
124089060,19710.039874990227,8743.978787989457
124091620,11184.89727549937,4924.477665080668
124091616,11657.192101957746,7584.387316077016
124091135,12874.88301973437,5998.270289651008
124092584,11954.782914103485,8255.438382295613
124088513,11677.088508265613,1430.5937439851646
124089497,12414.429699025426,7220.9569451669695
124092251,7252.122661978703,7176.762279071505
124089150,13573.310986723478,7654.390261827479
124088891,14024.222756812973,5078.870325978901
124088977,5561.577911183591,4794.390211685361
124089869,14044.237520596544,885.9290374137962
124089037,14913.016404032682,8026.091410303967
124092981,2000.2224690992234,6978.122271965965
124091843,1044.3130764070543,193.61109231601156
124091611,14267.311877497508,7591.41005537968
124089808,6588.109830876728,2926.3998552536923
124089598,4194.588124884382,6996.467021600723
124092723,10362.849045312158,6722.885592482033
124088889,15594.982070914166,6659.072237221704
124088945,3507.355830328894,5277.773336121045
124092051,18120.323085416316,1699.996946457292
124093038,16452.070838087784,4773.457685420842
124088657,19058.65387004702,8821.19998585654
124088595,6988.867133971409,3750.608548255708
124092449,14653.958783268601,8672.424689523852
124089758,12906.355866570182,8729.21509455158
124087815,1062.1053352601175,73.11913243766125
124090301,17784.0252301452,3931.8737266519884
124089793,13052.390974064305,6660.099512756713
124090936,19658.707303168496,8703.397036452528
124093180,8365.810755778275,6138.8000198369955
124088526,14597.835783331539,4033.050546345918
124090458,17295.824293941838,4359.516291267954
124092439,14525.217413378941,7097.26663723518
124092896,5935.447127879478,8553.90602703734
124092520,2719.5448390623246,8808.348880412308
124091196,7704.155847187599,2155.275663521223
124090592,15725.79087830738,8638.609302651328
124093284,17613.026079286625,7453.754983125598
124093132,17133.999612716525,8168.477337403813
124090598,14557.540189047362,7141.148051910681
124091256,577.3698421748896,8567.12333794426
124088635,14896.867805613008,3905.3307995489604
124091966,10511.236901524366,7292.653818313976
124092966,18812.251407237385,2721.4024743701198
124092637,18821.13612206789,1269.771960802921
124093556,16485.901391647443,5743.735747112243
124090738,12474.412313037401,9084.04792862482
124090175,6784.685322009883,7449.711950280481
124093051,4806.520858815552,4377.468515759779
124089086,10497.91564621938,5773.609651595304
124091934,15235.7071391054,9717.197422665182
124092350,1412.9027001681059,6363.765793886903
124088424,19608.057535787302,5535.518652896245
124088428,15240.41676681555,3962.9030401143486
124090630,3543.672585943954,3571.9759885429685
124088835,1234.1297996475778,5262.020276714345
124088667,5136.343262184217,1497.9322930587748
124088629,13977.072834704968,5371.059202085219
124093529,17608.0975845941,5204.421142937154
124092192,9792.121679861644,6913.041856056914
124090017,15694.38777713987,9230.33895141675
124089078,13090.994291774072,726.6832550397017
124093234,16610.57936583846,9303.285085868123
124091936,17829.882689779894,5104.966111884496
124089286,7204.50615980514,2168.7589488679987
124092416,11661.534062683015,3736.4370354251387
124093193,2498.162260303834,5544.326628157167
124089840,13736.572685420228,398.5895519215347
124091778,12043.39541578478,2237.6766237533893
124088829,13823.585524695412,8901.015078970653
124093298,8808.44828499453,8196.414977820903
124088022,10323.554742615772,8726.788531424867
124093254,10695.632116508243,1190.9774461190693
124090346,17808.530530637654,189.77882795046324
124093065,13013.38280603055,1677.136674947201
124092176,13353.204185665429,8857.136487057387
124091054,15642.079409575666,9666.791389995513
124092339,3568.0808985570216,3462.611197608489
124088650,2205.358733514777,2046.6698412098642
124092045,6429.027233505485,223.28364096590568
124092191,12537.430850804069,2928.2053926690664
124090773,4162.4338605612875,3836.2806475201555
124089116,8514.73150653217,2753.703766351085
124091182,5468.041459349907,9079.444483296333
124088757,3932.918745144179,9529.852631899264
124093183,13486.022369044284,7789.440877443182
124092264,1200.4145818123775,8192.498894135755
124090037,7569.331239093185,6606.248213047634
124092638,17035.161983197024,6528.723475319117
124090231,11219.425030991539,711.2814393298656
124092793,10017.146037192415,2292.74173176643
124091206,8361.839734116731,7355.877927357844
124087663,561.889868166412,7517.214487778892
124093202,11556.859934995564,3506.732995724656
124091786,1819.4211630342622,133.7059847799734
124092627,15167.930907239654,3967.9488529638334
124092271,1431.9016396027744,9223.857075904312
124093477,6389.020836293569,5141.70500529898
124090106,1712.5455096645974,406.9586352621695
124089538,7708.013122263757,3722.467049204941
124089941,14201.503619426747,227.18142966809572
124089510,19191.0902814216,8226.605608444912
124092762,8537.4160048008,7931.141594223891
124092685,19541.05541863214,6874.46850821775
124091923,12677.961837026625,5448.586172009045
124090661,16810.21514286001,4003.44408644652
124092443,10262.677252067708,8407.091344601376
124092678,7841.204910846305,4734.879346522834
124090706,12314.24521623679,7038.291748770012
124089783,3052.9456954360608,4224.492815444334
124090126,13439.229573436038,4512.171962492817
124092263,1694.5368660099386,1079.2382064423687
124091189,7502.395877602187,7205.286818892059
124089885,19966.76017108993,3592.406099980963
124092987,12868.36949180965,6826.708560811472
124089575,4401.529984059997,4559.988874019942
124092079,19841.147529612612,5857.749610828258
124089658,3842.9233991628994,5552.351386083688
124093487,1883.4294931946433,4093.6866969022085
124089167,5281.3739443377,9833.912852300982
124089584,8098.190925365057,8849.330486507602
124088532,4011.3788838665155,1995.0747992591973
124092761,13333.129946702997,4880.215475023984
124092767,11096.793932033452,7791.431151563962
124089573,18486.306238094698,1535.1959614415198
124091744,1300.1061520471335,5604.463925199564
124092506,3905.220133972056,5783.395052644506
124090608,8601.972240662253,7909.231897214354
124090928,427.69812882716684,5599.500657376766
124090946,18218.843580309414,4212.838517081364
124093164,16401.446540385936,8010.575304594333
124092712,11908.654798083899,9752.362716125677
124089025,2599.7899077639263,2000.9004385063158
124089047,13544.392045218689,7048.631332337011
124092342,12236.04455877968,4117.2784390249335
124089111,4667.142616901798,2970.660658584913
124089240,4021.2819817681416,3978.7933172998974
124089469,7355.88192364091,4940.782537096639
124092869,13740.18127072043,1094.6454194828225
124090263,15292.173895446336,858.3964028034474
124091019,15334.14580535672,2903.312260919911
124090515,19281.6194236577,8071.60997757691
124090612,16231.731622092633,8751.92473596397
124090799,14097.617460770065,2462.6471232602385
124090289,2659.27439149179,3422.041890048389
124093238,5519.135130737605,6672.282856952731
124092559,9522.776203486714,8133.790351573385
124093279,2174.9273165163995,3269.975791232311
124090139,12920.167097484045,8319.460132978478
124089042,12022.032280227932,1578.015982670318
124090656,3832.767893215383,7554.9937008417955
124091210,4327.278883811799,362.31536466618843
124089657,19402.317415016383,8023.511160110602
124092068,12889.590057281393,281.9013098439914
124092275,7650.162873763678,4388.456204065326
124091722,7272.093372440906,9935.717090425935
124093500,5837.131301322978,2364.128509550127
124090012,17896.072897318234,9519.898189339923
124089554,18137.112284931052,1251.30533578546
124091103,19117.988655303485,9825.026812952234
124089568,454.21649865208536,2112.816538817823
124088944,9606.759327734044,918.8298205292656
124089528,7523.624798362392,2222.1917363824737
124089418,8061.985965379048,2250.7888037217754
124089559,4017.970540026073,2513.2130181345465
124088521,5943.91576757234,9957.10783898566
124092144,5914.393878520196,7070.6723652350665
124088812,18377.740304594336,6216.9103585695
124092065,17209.997061643073,2663.6959764921558
124088520,12030.348416242854,5159.3557128362
124091808,2142.9045991269536,4459.858863767645
124092775,10112.108739388868,8590.567565170386
124090306,16122.378563197013,7581.349615227512
124089284,12436.28598477359,8260.866827388978
124093440,16529.34329811999,5749.526641370186
124092749,13966.425655110132,3420.472402955949
124089556,8287.921318413393,1123.6619326728362
124091308,164.1895117085675,8343.76546085716
124090692,9327.06688695133,8726.347301486525
124090357,13811.037157408391,1280.9464262366926
124089529,7518.960221421301,9849.918099311935
124092613,5871.375023823306,1427.0472196865446
124089199,1845.6279640199145,7383.232982448637
124091017,6594.913783726173,1874.9208183648761
124088686,12624.112338593246,2771.624279923861
124091353,11582.79170161636,8927.477830091808
124091181,1282.7784925134702,9280.462507001925
124089654,17259.150678282815,1984.0822613996502
124088447,10585.302545276525,8718.528370327238
124093110,17325.592423389808,1333.9591194998197
124090848,18548.039197855192,1477.2833161125266
124091370,9337.061979385699,2182.3550968762693
124088662,5275.293230638601,5386.271606741309
124088002,18503.004742670728,4124.143357935084
124089642,2537.1893651324567,7782.525190270097
124090009,5948.7664312800935,3763.8982907653335
124089727,9289.253474403156,1208.3580383121762
124093138,14475.909747169508,5296.405941913846
124088534,15864.420832660897,7414.286690288873
124089602,12673.859272444954,146.4782211750077
124092898,8369.007106924471,78.50826190253052
124093002,3284.709098895038,5406.081754996923
124093141,16313.817536651364,3861.002023333002
124088823,8795.106436118274,1988.2720957353986
124091743,9057.883886057884,3262.4379893378577
124093283,13882.258793197943,7764.736638871854
124090835,8765.901722291534,1559.5958768516364
124093144,16594.680325091373,3743.1151136752287
124089796,12658.064143767904,6992.463346188701
124088923,18731.448110518228,4117.9399347182325
124090843,18805.470080190655,8252.40257128306
124092277,9727.403012440716,8153.538077335115
124091834,1271.9551970017008,3483.769945907724
124090780,3004.252211973557,2150.3949145171837
124092157,1588.3808348533214,6371.324878566282
124092575,13699.76805350625,7510.400695950222
124093467,12167.864808994593,1033.643979122736
124089350,19173.925597841913,6634.212974292396
124091221,15011.919085274532,7797.182343178486
124092127,2279.664794578596,4114.667526843832
124091908,104.2820509648013,8476.041346698054
124093449,13104.962445467007,1616.7591440963415
124088656,4048.392204018613,3380.77595825611
124093003,17646.967314765036,6208.801457071796
124092101,3515.096900013705,6066.416006282813
124089235,3120.33099956609,683.2879703084666
124089814,5065.386678626812,52.695061982613375
124091086,2277.932454512896,9060.28696127496
124092437,17007.734820857597,6448.205233109821
124093563,2129.4625312788357,4973.2471261527735
124092804,5845.0002715559385,6142.4832751049535
124090739,4294.772568363111,2177.6524876351264
124091229,18834.965516283355,8840.277252362288
124088989,441.5857639906651,4088.7809496252066
124089719,17143.195897512513,9556.204344499309
124090358,6546.039557153279,2159.193061871236
124090365,14546.05193111817,3630.864629374234
124089776,6646.313514395812,1289.8843622681318
124091345,10520.409817633668,3789.439579882958
124090743,19958.511375607617,5841.38309679108
124092818,3786.1423668174657,7179.39864178537
124088850,947.2375113956656,7941.16164426425
124091069,18067.80097126882,9843.647305095148
124088600,805.3290873791191,5886.574499569788
124090479,7480.371477941864,2921.5747147943653
124092633,12605.564408662105,1539.2784057078763
124089032,6315.61334465045,8405.807181509965
124087376,3721.0266424034808,6344.4381011066325
124092949,8376.614006107064,2648.8277479653116
124090872,9835.247324923599,1135.4280823428458
124092383,10959.598220776434,745.1877657225479
124091875,18740.883373817476,9978.60503410848
124090963,8555.786848160918,1044.959324507061
124088677,12080.094830083213,913.0575036108903
124092718,10655.428821818308,6664.35247784805
124092433,12026.563005473845,380.41687624992187
124089103,355.24695803968274,2534.5465581773724
124088425,10577.541085738432,5470.253985149912
124091257,17169.62078799622,4471.359467658405
124092585,5592.494964543227,3118.9887574181353
124089707,13199.952172981852,5157.494069593525
124092116,16308.003698546585,3620.757168100037
124090152,10103.675753718311,443.85431347213745
124093460,17978.791160399687,6904.5626816245385
124089838,14789.751239217267,6156.8063183980075
124089131,264.83688103549173,962.4265060151874
124088041,7072.266744937867,1133.4474076607564
124092255,4059.319365185601,1329.2246432847132
124091682,688.0976962598463,3177.385644860906
124093052,3644.2497542015067,2801.0368370976666
124090213,15166.092863012911,7567.249202466355
124035050,8095.97957659085,1007.9536141054491
124089605,16434.781578589624,4642.019718642323
124089765,15112.328657988312,3962.169062883213
124090287,10978.455097666814,8072.493010996387
124093127,18313.47216259749,5078.610546315853
124091125,16019.73712515625,4870.391108469998
124091030,14887.729021808544,5690.765808168262
124093470,18365.354679167074,1972.4938795893047
124092809,1493.2691864713063,1557.4759003290271
124091773,17540.072717834228,6813.939773744649
124088619,7530.749479188092,3134.7714966334875
124089428,11553.240992406221,1932.3772888457668
124089545,5165.37601878211,1784.11550267404
124092616,6436.543110883262,1286.5067114688632
124091973,749.0625130939051,9372.306837624077
124092067,11724.961541064225,2717.1009942518863
124093287,7732.123985105905,4331.224120410706
124089320,13419.564804351312,4710.60982327579
124090746,7614.280158526237,1510.9682548054966
