ID,DISTANCIA,TIEMPO
124090339,113990.5,7810.424
124090393,12090.226,1562.5054
124093108,3324.6663,587.24084
124089193,384458.2,23821.916
124089585,55603.65,4396.463
124089020,758780.44,45930.082
124089000,8652.064,1222.1393
124087677,3113.5283,541.52747
124090293,7859.831,1161.3477
124092958,9340.813,1302.0581
124088863,54030.04,4263.5693
124090503,29975.559,2880.9407
124088545,5427.345,897.9202
124090584,58630.32,4580.4453
124091074,5166.511,845.7944
124091719,10613.176,1423.1511
124093541,108604.91,7494.674
124090787,113176.51,7751.996
124088778,22949.768,2464.9915
124088758,11958.41,1550.5085
124089081,13471.904,1694.5312
124092801,7889.5713,1164.2998
124090142,11401.646,1497.2773
124089296,19989.334,2245.416
124091105,16394.96,1971.688
124091753,48045.29,3951.3381
124091976,72749.664,5370.7803
124090824,3478.363,615.45245
124092691,14132.208,1748.7451
124092561,9726.027,1273.4756
124092507,5552.1104,908.5606
124088430,7172.986,1096.3187
124089169,17757.043,2101.237
124079151,11733.418,1529.1301
124089246,7517.082,1128.7231
124089551,19702.83,2274.0496
124090028,7814.5977,1126.6642
124093244,10981.051,1457.4745
124089896,16185.6455,1951.8901
124092087,13545.725,1686.8511
124089571,8362.91,1208.9778
124092142,33418.113,3086.6663
124091262,14920.961,1831.8701
124092719,6614.657,1028.8582
124090695,6434.1787,1025.4075
124091814,10475.947,1393.5239
124092432,16620.752,1982.7505
124091150,66968.586,5010.6377
124090968,15775.613,1896.3096
124091077,25956.746,2566.8308
124088836,128269.62,8652.031
124091878,4717.623,801.9502
124091810,100765.01,7017.6016
124093246,30250.658,2840.7073
124090693,16350.855,1967.6338
124090577,1555.6138,328.75217
124088918,9119.3,1281.223
124092389,62254.605,4783.323
124090164,23218.576,2482.2786
124091134,37359.36,3291.9402
124092412,70947.77,5246.2285
124090611,11282.613,1486.0825
124093017,43850.453,3714.0667
124090698,105556.97,7311.244
124092330,5971.297,981.3858
124093214,70078.305,5221.6035
124093515,46536.445,3859.4631
124090450,1096661.2,65911.94
124090536,1072.4307,253.43225
124090931,32816.613,2992.2068
124092363,3927.5872,696.181
124090593,11518.181,1500.6311
124088612,34439.15,3111.5012
124091795,209709.81,13524.58
124090173,7167.756,1076.7144
124090694,39274.88,3385.2117
124090040,23330.744,2487.0906
124091318,56134.918,4430.1562
124093441,4765.5938,808.5527
124087813,9702.1,1336.5859
124088454,4839.534,819.6793
124091642,9632.3125,1315.5846
124088727,34400.945,3142.2322
124088522,19986.838,2244.985
124093063,35184.13,3188.3054
124090267,29987.545,2837.8865
124088708,17834.328,2108.2341
124093250,19141.111,2232.4895
124093303,151730.89,9987.529
124089549,14152.22,1759.0481
124089874,7610.0977,1138.2426
124090489,8796.967,1257.62
124093200,15503.951,1886.6465
124092881,18394.73,2161.2292
124088219,63959.36,4814.3057
124088942,10612.827,1422.2349
124091033,2827.1135,499.23254
124093088,39551.438,3446.3386
124090880,15259.516,1864.1377
124092009,22733.912,2452.2766
124090272,10365.263,1399.1216
124088423,94706.914,6629.3203
124093186,21030.242,2352.7808
124089722,10482.361,1410.3455
124091987,68616.92,5179.035
124088782,391484.2,24230.479
124091331,7110.873,1089.8116
124092489,4379.0137,754.7458
124090587,21651.229,2389.4065
124091335,159976.61,10580.477
124090104,1042.8518,239.25574
124092888,80456.65,5806.343
124087672,7183.1084,1096.8395
124091714,5256.04,896.2763
124091000,41966.055,3529.7947
124091785,21140.889,2323.829
124088808,12917.031,1627.1025
124090568,13582.576,1705.561
124092104,217575.55,13962.58
124089109,7865.917,1137.9042
124093011,95393.02,6724.5312
124092542,173418.23,11294.338
124088938,16346.643,1969.7812
124093610,9666.188,1332.792
124088025,105681.24,7339.0
124087852,61666.13,4707.0225
124089761,20868.967,2342.7966
124088770,101065.57,7020.244
124088555,28925.518,2787.1628
124092267,2578.994,483.86334
124090635,96443.945,6772.8613
124090138,10414.592,1404.1635
124092726,3496.3955,593.62
124089332,34572.01,3152.2996
124092095,11767.82,1532.1267
124093421,31505.326,2971.2112
124092936,811.78516,181.98822
124088529,10011.727,1370.1455
124091763,9152.34,1273.3854
124091963,7861.7075,1161.2285
124091850,4838.9287,833.174
124090453,1420.8412,308.16217
124089123,3929.5276,676.1191
124088732,53295.96,4220.121
124088182,3470.8513,580.1254
124090831,288859.22,18104.635
124089819,1583.0756,334.65067
124088485,18485.068,2170.3315
124092346,18826.078,2202.624
124091917,24629.166,2565.4895
124089587,46278.7,3825.4016
124088671,1348454.0,80722.2
124091972,108368.805,7479.6445
124092684,7974.743,1171.6841
124090597,229374.52,14622.178
124092618,30442.275,2908.9998
124089460,5726.9336,926.2565
124091657,1606.9756,333.97253
124092362,32049.307,3004.6287
124092794,12100.982,1550.7795
124089113,11991.67,1553.2273
124090600,3470.3105,614.2409
124091633,12186.004,1572.06
124092168,32388.82,3023.408
124089567,14946.764,1834.2422
124093285,19246.123,2242.551
124093058,247116.42,15724.502
124091289,7824.172,1147.1895
124093115,9614.359,1327.4424
124090102,11962.441,1537.6218
124089535,4963.3906,838.31805
124089873,350720.25,21820.752
124087630,9227.463,1290.9702
124092923,14634.293,1790.2056
124091996,24720.295,2570.6545
124088901,32007.668,2960.9265
124090312,5578.965,944.7648
124088861,47696.008,3883.723
124089060,18951.62,2214.1492
124091620,20855.639,2343.3188
124091616,10389.024,1401.657
124091135,57663.61,4479.838
124092584,1955.3403,402.2244
124088513,12213.722,1574.6909
124089497,2929.0935,526.44617
124092251,81783.695,5941.3896
124089150,74308.85,5463.333
124088891,65284.805,4953.0283
124088977,19207.842,2239.2378
124089869,30267.12,2898.1838
124089037,15133.565,1843.7102
124092981,47054.484,3843.9143
124091843,63598.625,4792.9727
124091611,38913.07,3408.652
124089808,14777.841,1799.6704
124089598,24966.643,2586.6643
124092723,6775.5977,1043.9171
124088889,806.7535,206.69809
124088945,810.3977,210.43066
124092051,119887.33,8159.547
124093038,399245.2,24716.697
124088657,28990.504,2823.386
124088595,159456.33,10549.492
124092449,30676.65,2838.5671
124089758,12602.346,1611.9702
124087815,24191.803,2540.7312
124090301,13434.315,1680.2195
124089793,25377.904,2609.777
124090936,47143.094,3897.5305
124093180,10050.234,1359.6313
124088526,91284.445,6515.0176
124090458,5923.4043,953.1608
124092439,26546.432,2679.1008
124092896,30705.834,2867.697
124092520,35190.18,3188.8074
124091196,3377.1978,600.27527
124090592,229493.84,14629.268
124093284,4110.88,723.8817
124093132,58485.2,4504.913
124090598,121981.25,8282.645
124091256,74705.62,5526.66
124088635,11137.049,1472.7847
124091966,1358.748,286.7841
124092966,43021.035,3592.097
124092637,1933.5237,372.3047
124093556,59551.64,4539.8643
124090738,2566.4211,487.12787
124090175,100591.68,7007.342
124093051,163779.33,10805.525
124089086,148495.02,9845.408
124091934,4061.7405,707.01385
124092350,12017.732,1556.7927
124088424,14634.0625,1804.2817
124088428,18158.846,2139.4675
124090630,12833.242,1633.6946
124088835,2637.4407,495.4345
124088667,5289.2793,888.01605
124088629,71313.23,5265.751
124093529,38299.508,3343.927
124092192,4072.6843,702.1742
124090017,11947.501,1549.6509
124089078,8646.874,1236.0345
124093234,12292.578,1582.0732
124091936,3608.9973,616.15765
124089286,10470.523,1409.0323
124092416,16731.959,2003.428
124093193,2113.7156,385.49625
124089840,18330.986,2154.863
124091778,24605.982,2564.1174
124088829,3678.176,645.0605
124093298,1571.5167,327.73642
124088022,104863.13,7290.635
124093254,27975.58,2706.1033
124090346,71008.24,5268.829
124093065,88421.586,6345.99
124092176,20761.041,2336.9915
124091054,1199.5381,238.32034
124092339,970.0714,223.62875
124088650,11758.699,1531.4097
124092045,30585.922,2919.2039
124092191,19614.326,2182.3528
124090773,26215.674,2659.386
124089116,7571.84,1133.7117
124091182,1570.8417,327.48624
124088757,50307.875,4067.9153
124093183,63567.89,4807.075
124092264,92756.67,6597.1465
124090037,6977.2344,1077.959
124092638,70616.55,5226.5312
124090231,12441.232,1596.0906
124092793,3196.3445,573.0186
124091206,65394.312,4945.756
124087663,1479.7771,329.0862
124093202,163481.38,10703.881
124091786,2371.4314,439.18567
124092627,73837.7,5471.213
124092271,25699.6,2629.011
124093477,21158.678,2360.4065
124090106,59402.402,4582.7656
124089538,9220.656,1291.0739
124089941,35870.36,3187.7507
124089510,7996.257,1160.1477
124092762,7026.257,1049.6407
124092685,882.2158,206.18811
124091923,22314.014,2428.5964
124090661,23285.252,2442.2395
124092443,4617.75,786.67224
124092678,42309.312,3564.4358
124090706,3259.8484,582.5134
124089783,5166.1035,882.63196
124090126,3100.6404,540.3209
124092263,94592.18,6704.7305
124091189,10819.617,1442.862
124089885,6889.3525,1068.6542
124092987,6127.457,996.4914
124089575,2288.787,422.06238
124092079,28308.639,2782.5154
124089658,1785.8303,345.01602
124093487,20651.621,2329.3416
124089167,15804.596,1915.7239
124089584,136138.19,9119.32
124088532,3797.7837,682.11694
124092761,54729.945,4346.829
124092767,44211.695,3677.3557
124089573,2973.9446,515.0257
124091744,3015.1614,530.0794
124092506,6086.869,993.5999
124090608,19551.256,2264.8774
124090928,11903.119,1537.1377
124090946,628235.56,38223.566
124093164,1483.7528,326.24435
124092712,31877.46,2994.486
124089025,12898.92,1640.532
124089047,8219.047,1195.563
124092342,26480.037,2690.3064
124089111,1985.9316,375.2107
124089240,24260.014,2542.8792
124089469,20400.705,2316.1455
124092869,1432.0143,297.83755
124090263,10623.036,1415.466
124091019,17122.217,2032.7705
124090515,9954.979,1352.0192
124090612,7447.08,1122.1533
124090799,2176.963,403.64978
124090289,25952.658,2643.9895
124093238,25228.99,2600.2566
124092559,28109.69,2732.2083
124093279,16337.699,1965.4043
124090139,359529.25,22366.314
124089042,7632.9736,1139.7379
124090656,12065.8125,1561.1455
124091210,2986.0852,531.6673
124089657,33586.266,3056.215
124092068,5371.75,885.89557
124092275,2258.7593,440.8627
124091722,150756.27,9980.75
124093500,17757.006,2100.6035
124090012,10739.653,1416.0509
124089554,863.44434,216.0621
124091103,5975.1157,981.8005
124089568,10845.886,1444.797
124088944,7302.0234,1108.3738
124089528,13980.299,1734.5388
124089418,16228.291,1955.8787
124089559,7786.173,1154.1682
124088521,45571.68,3805.0344
124092144,11555.754,1497.616
124088812,18862.566,2195.412
124092065,8791.051,1249.3358
124088520,6482.665,1016.3393
124091808,3637.9543,628.6579
124092775,39261.41,3429.5593
124090306,10122.8955,1376.0729
124089284,14746.443,1814.8042
124093440,802.6803,205.88782
124092749,3055.383,551.2188
124089556,18827.846,2188.0696
124091308,254250.45,16092.65
124090692,15894.621,1923.7456
124090357,12952.926,1645.0396
124089529,11696.371,1517.5769
124092613,45980.453,3783.6116
124089199,43081.36,3611.4739
124091017,4048.0293,682.96936
124088686,12722.943,1623.0713
124091353,1353.7549,261.53317
124091181,21424.986,2375.862
124089654,38875.086,3407.799
124088447,21716.232,2394.0417
124093110,1627.0491,336.87454
124090848,8808.923,1252.3317
124091370,2718.492,503.41315
124088662,11139.001,1472.9688
124088002,108619.52,7512.582
124089642,25881.428,2599.222
124090009,4095.925,710.6753
124089727,19244.26,2242.0874
124093138,109908.445,7618.1562
124088534,4204.2764,724.0752
124089602,22109.287,2416.2034
124092898,63571.824,4807.3066
124093002,69485.3,5136.8975
124093141,10436.738,1400.9773
124088823,25952.385,2643.9734
124091743,19470.97,2266.5542
124093283,32594.426,3034.1355
124090835,4407.9893,757.81647
124093144,7248.309,1108.7363
124089796,38809.492,3402.5256
124088923,2541.1335,455.43524
124090843,7176.408,1096.6482
124092277,1738.8647,353.72064
124091834,29503.951,2852.2283
124090780,4858.6094,798.61646
124092157,7895.801,1148.3936
124092575,27327.424,2664.6282
124093467,39706.89,3457.843
124089350,1541.8174,342.59732
124091221,5872.7666,956.60126
124092127,15454.156,1883.2332
124091908,23123.135,2476.0452
124093449,82171.24,5945.5234
124088656,7455.382,1128.4353
124093003,85763.5,6098.494
124092101,49175.598,4010.6038
124089235,12468.688,1598.9937
124089814,13324.818,1661.6467
124091086,39851.324,3449.7786
124092437,18003.412,2124.6865
124093563,1696.1735,365.39432
124092804,21687.209,2390.51
124090739,149887.58,9888.309
124091229,105603.51,7311.588
124088989,10183.23,1381.4434
124089719,122285.12,8353.227
124090358,5621.9375,938.0863
124090365,30264.186,2898.0144
124089776,11265.17,1484.3164
124091345,9666.074,1332.4678
124090743,3618.9036,649.7954
124092818,44855.625,3700.3958
124088850,7213.5835,1100.0939
124091069,144734.33,9623.527
124088600,19499.088,2263.0115
124090479,11265.947,1484.5012
124092633,9660.988,1332.2977
124089032,53555.055,4273.168
124087376,154309.62,10226.994
124092949,10879.891,1448.2524
124090872,124991.914,8459.928
124092383,29343.479,2844.548
124091875,3345.8643,608.77264
124090963,100301.65,6990.1836
124088677,4484.0186,756.0325
124092718,36108.934,3243.0808
124092433,4928.6875,833.4641
124089103,47435.016,3856.9553
124088425,3571.992,642.81726
124091257,42372.14,3614.7786
124092585,22506.53,2418.3108
124089707,31601.172,2947.2122
124092116,6506.2354,998.16315
124090152,2956.2798,512.3673
124093460,17994.932,2109.9668
124089838,20133.623,2298.6636
124089131,6713.9043,1052.1154
124088041,6181.2793,993.6291
124092255,7616.6875,1138.9099
124091682,17688.398,2065.1865
124093052,164177.52,10828.826
124090213,9408.854,1308.3064
124035050,1562.669,327.0121
124089605,111745.305,7697.623
124089765,10874.861,1447.3358
124090287,48828.703,3939.22
124093127,20285.445,2308.3167
124091125,1566.2952,336.8108
124091030,22284.33,2424.9944
124093470,48218.457,3951.2024
124092809,801.5194,195.07166
124091773,48999.523,3942.7717
124088619,15228.836,1861.1091
124089428,14782.85,1819.2881
124089545,159077.6,10468.197
124092616,34877.598,3175.8826
124091973,1274.0789,282.37222
124092067,14589.264,1800.2734
124093287,37502.895,3324.5486
124089320,23151.537,2478.3586
124090746,148914.39,9868.771
124091940,15996.795,1933.4539
124093068,28416.316,2788.557
124089094,11126.592,1471.791
124088917,1508.5532,318.67944
124088045,146204.83,9710.314
124091653,45773.14,3821.1145
124089478,5774.788,954.80896
124088943,33202.9,3040.6003
124092138,4947.328,836.45624
124091855,17580.287,2084.4185
124090866,3512.3762,620.5676
124092654,33359.56,3049.8752
124090763,24895.12,2581.3289
124093295,25916.88,2617.8074
124091070,35644.113,3216.119
124089328,24220.684,2497.841
124091168,47927.062,3878.841
124093282,14410.66,1783.383
124089883,1490.4858,315.30307
124089216,15341.868,1853.8096
124093255,19482.23,2261.838
124090729,10587.483,1420.0074
124092850,2794.3718,487.98804
124090734,42490.883,3560.5315
124089030,25169.842,2598.7014
124089843,1146372.9,68835.45
124090765,24042.416,2530.8733
124092677,17998.172,2123.9988
124089464,591596.25,36021.746
124089445,75248.35,5533.129
124089690,9527.664,1319.524
124088905,90866.57,6445.883
124091158,27397.691,2686.137
124088506,4442.192,735.9988
124090886,11837.334,1530.7754
124089606,22872.17,2461.5422
124090327,24529.182,2561.0999
124088128,5581.4766,907.3958
124089625,7226.6934,1101.9363
124092948,14504.934,1792.4729
124092727,32972.945,3040.5105
124092321,11496.916,1505.6409
124091651,37770.855,3348.1843
124089334,48128.98,3909.3245
124091028,148932.31,9868.674
124089839,7858.2334,1160.026
124091382,1596.4514,339.21445
124089987,11353.434,1492.4185
124090678,18938.682,2212.9338
124091379,22137.639,2419.2537
124088971,4881.4927,812.3526
124092080,27690.791,2746.0735
124091887,1613.3594,311.17157
124091959,6040.4873,982.14105
124089106,14049.442,1748.9045
124091141,12315.605,1584.9395
124090768,27109.55,2712.2297
124091121,143932.73,9627.105
124092485,7264.4956,1110.2819
124091913,3004.4875,557.3883
124093508,5617.9595,937.03186
124093072,9318.932,1299.8457
124088793,19787.455,2278.2786
124090971,13558.775,1702.5457
124088466,19657.713,2271.5698
124090276,10125.553,1365.9321
124089285,28927.674,2787.2883
124092560,3231.7683,580.6624
124090033,5277.658,890.57806
124090500,7865.46,1161.5847
124093008,14342.543,1744.8679
124088937,171065.55,11240.271
124093274,48461.605,3942.5022
124093425,7515.6143,1128.3495
124089101,2742.8708,470.57806
124091614,27849.576,2756.014
124092105,75472.69,5531.6553
124092645,31926.512,3002.3674
124090044,5349.9175,896.10333
124090024,13762.182,1721.6536
124088010,111880.4,7705.627
124091600,11248.749,1482.6118
124090243,71303.97,5342.4814
124090449,11727.651,1528.1155
124092735,3001.0881,533.9256
124092656,9546.253,1321.7946
124089880,12911.293,1637.7363
124091829,7418.581,1113.1124
124092943,6952.0137,1060.572
124090304,3287.1462,562.1729
124089181,2658.5996,490.70813
124092552,12429.943,1570.2749
124090860,96130.68,6736.42
124092451,70658.914,5291.1113
124090747,5296.4766,902.24963
124092830,50512.39,4035.8098
124091736,700.7173,199.00592
124093267,61714.266,4719.415
124090481,198114.6,12786.057
124091809,57156.742,4479.5967
124091991,37861.72,3308.7488
124091126,10158.045,1384.2882
124088147,6085.8,968.644
124091811,53217.44,4246.2764
124090307,11489.758,1505.8237
124088366,531162.9,32467.924
124089054,30470.12,2869.8513
124090882,15849.535,1920.4329
124091360,18865.164,2181.7988
124093082,39542.617,3445.8079
124088868,21595.064,2324.3835
124092165,65766.6,4958.1123
124088852,23673.912,2508.4001
124092396,3304.3113,571.0859
124089517,5348.5996,899.1763
124092484,6709.0205,1051.557
124088680,38110.15,3361.235
124090736,155790.03,10237.471
124093615,1879.9785,350.39877
124090790,6822.4854,1038.6757
124090225,22299.246,2427.9084
124093591,51923.266,4169.868
124091321,4003.2224,703.3529
124087665,30472.242,2910.3284
124090903,20224.2,2306.0579
124091992,23099.744,2448.7063
124089231,207806.61,13318.346
124091984,34314.586,3077.0598
124090442,3276.3674,588.81006
124088458,5038.662,849.6436
124090887,8557.342,1213.363
124093005,31335.99,2962.1843
124089695,104732.29,7282.8984
124088300,46267.77,3824.757
124090446,19260.162,2243.496
124088668,33277.91,3069.735
124090710,16826.207,2012.4482
124091118,86099.76,6168.9707
124092059,7568.604,1119.2527
124088882,1399.0421,302.02664
124089118,13885.396,1709.78
124090677,9813.701,1347.1083
124092639,81265.96,5905.672
124092408,12609.229,1612.2742
124091104,165598.7,10861.654
124092714,14216.834,1750.4661
124093416,14553.795,1796.9541
124089728,18443.973,2158.368
124092024,16598.53,1991.2161
124091919,46304.977,3847.6575
124091023,87468.59,6284.088
124089762,391279.94,24218.463
124088925,6957.1924,1075.4387
124093152,11381.806,1495.2449
124093537,3164.5808,570.55096
124091079,4387.3755,728.5526
124088617,125257.01,8453.43
124090601,6613.4834,1024.6016
124092284,45835.426,3811.2795
124093076,1358.1243,296.41684
124091270,209987.88,13533.35
124088805,13449.295,1691.55
124089757,11660.72,1522.3625
124089569,25171.271,2598.783
124092518,68169.445,5136.3965
124090644,184977.11,12008.326
