ID,DISTANCIA,TIEMPO
124090761,23469.314,2243.6448
124092916,79123.08,5013.676
124090322,11662.479,1588.1854
124090844,5347.1494,941.26404
124088752,2073.7239,384.22977
124092731,24896.18,2355.129
124093270,27137.945,2641.429
124090360,50475.965,3747.1682
124088930,1705.54,316.81686
124088869,5209.4043,796.6218
124092863,15007.881,1702.1514
124090733,5365.0176,765.92303
124090863,4965.4336,812.11633
124088892,5157.6445,786.732
124091087,35906.76,2387.0872
124092747,83154.56,5105.256
124090898,4962.746,849.65967
124089562,19420.16,2267.445
124093131,211554.44,19531.176
124091049,20615.377,2170.6565
124092326,23861.842,2111.4358
124092532,15961.053,1849.0365
124093333,2139.6758,382.5131
124089630,32002.467,2983.1868
124091868,13648.328,1621.2479
124090688,16271.826,1917.2687
124090740,73673.17,3711.96
124089684,16006.215,1695.2738
124088697,5661.199,923.75916
124090816,24330.621,2272.191
124089107,1799.826,330.5122
124090943,113252.59,6053.878
124093506,117322.195,11097.65
124092303,35012.977,2092.694
124088919,4471.6304,681.078
124093573,6781.8438,1030.487
124091052,178065.3,7712.513
124088898,6282.9375,1004.5646
124089039,5382.9814,823.67957
124087758,41216.824,3341.9565
124090904,7603.844,1022.6682
124088508,21987.652,2271.7332
124089558,26714.332,1927.0552
124088982,13582.344,1417.5747
124090940,73358.516,4691.308
124090871,1382409.6,67971.82
124089050,4148.506,648.412
124090967,151349.28,9758.853
124089163,6292.871,1004.5555
124089801,6468.756,959.57263
124088941,21569.895,1986.7821
124089202,53009.215,3489.2883
124092647,42497.332,3193.5408
124092571,17713.441,2640.4475
124088890,243080.38,14270.407
124089058,13330.039,1735.1146
124092847,79119.17,5013.2266
124092073,43962.55,3440.9946
124089422,15175.361,1972.4211
124092598,7719.5107,1052.6066
124092256,47795.926,3613.1985
124089110,186870.67,9468.627
124091214,186013.72,11237.998
124092062,12714.939,1279.2474
124092759,141827.02,8910.42
124091658,187400.53,10946.069
124092120,63711.973,3366.3816
124092549,155259.61,9723.391
124090339,110599.95,6043.8003
124090393,13594.914,1691.2435
124093108,3944.5657,665.6415
124089193,364858.72,20757.773
124089585,48875.496,3449.1453
124089020,869723.94,50333.664
124089000,8897.5,1332.3793
124087677,2842.9783,488.19635
124090293,7764.7686,1205.3507
124092958,8698.016,1199.9259
124088863,65484.395,4922.485
124090503,35759.13,2692.9487
124088545,4974.671,798.38086
124090584,68393.78,4633.8022
124091074,5514.645,815.9064
124091719,10001.378,1472.16
124093541,98614.05,4413.61
124090787,136734.55,10908.206
124088778,23567.63,2454.3284
124088758,9847.176,1009.3601
124089081,12232.05,1342.1741
124092801,10525.57,1411.6031
124090142,11736.74,1550.0221
124089296,22655.328,2232.1658
124091105,15133.422,1875.1295
124091753,52068.84,4667.5415
124091976,72771.41,5968.2485
124090824,3870.7166,621.6431
124092691,12173.854,1536.8732
124092561,9131.672,1272.6654
124092507,5610.7715,831.6206
124088430,8292.336,1234.3363
124089169,16291.344,1801.9047
124079151,12873.154,1495.3684
124089246,6163.869,765.36536
124089551,18041.098,1909.1852
124090028,15192.109,1804.5598
124093244,12017.508,1498.7523
124089896,15035.403,1833.5115
124092087,11532.356,1554.7098
124089571,8011.497,1160.4484
124092142,31590.459,2130.0059
124091262,17711.002,2640.2305
124092719,5874.7295,982.9347
124090695,7136.96,1185.8881
124091814,9120.255,1095.3083
124092432,13094.176,1451.6791
124091150,56242.55,3066.4377
124090968,25856.45,2495.016
124091077,24361.174,1788.734
124088836,167669.6,7572.6094
124091878,6496.4854,1050.3649
124091810,125839.86,10064.786
124093246,29352.52,2638.3848
124090693,13432.955,1655.3989
124090577,1826.9307,326.04684
124088918,9087.456,1394.663
124092389,64468.715,4058.8762
124090164,19753.19,1907.7703
124091134,41116.895,3812.79
124092412,57803.63,3177.8508
124090611,10421.633,1527.1976
124093017,38834.418,2947.4275
124090698,128084.31,9103.768
124092330,7191.67,1095.9967
124093214,117255.03,7653.4307
124093515,46331.87,3990.4893
124090450,1231814.1,66313.23
124090536,3828.379,572.1456
124090931,35812.97,2788.9153
124092363,5436.235,863.62
124090593,9948.161,1325.8138
124088612,36469.61,2785.7263
124091795,226948.53,12844.981
124090173,12399.133,1736.5106
124090694,38895.418,3433.3298
124090040,29545.39,2589.1008
124091318,55644.145,3290.958
124093441,3921.6829,665.94977
124087813,14435.25,2516.8494
124088454,4137.5684,709.9928
124091642,9960.214,1235.4769
124088727,32136.307,2698.5994
124088522,18461.68,1746.3093
124093063,30580.377,2676.6174
124090267,32360.068,3049.561
124088708,21292.762,2261.0933
124093250,17110.234,2123.8613
124093303,154167.12,9217.45
124089549,17130.648,1601.7103
124089874,7745.4785,1254.4618
124090489,13544.274,1592.806
124093200,16652.816,1942.6127
124092881,14895.453,1699.653
124088219,69835.67,6656.6484
124088942,10369.845,1104.8851
124091033,2734.0562,493.27475
124093088,41129.125,2988.2883
124090880,13717.525,1671.2207
124092009,23521.371,2335.9905
124090272,14558.427,1687.126
124088423,87573.42,4975.868
124093186,19626.35,2051.3264
124089722,10985.053,1501.401
124091987,68685.93,3744.4026
124088782,510637.1,34956.426
124091331,6977.3945,1050.7476
124092489,5025.238,892.7633
124090587,30311.049,3539.9373
124091335,143345.69,9176.026
124090104,1111.3881,201.94366
124092888,91933.516,6400.243
124087672,6482.383,975.14716
124091714,5220.7764,875.3229
124091000,37777.26,2634.5166
124091785,20305.994,2077.576
124088808,12243.3125,1680.2134
124090568,13368.304,1848.4255
124092104,277475.1,24033.717
124089109,7666.52,1027.286
124093011,82180.055,5438.248
124092542,207705.92,11619.675
124088938,15763.087,2512.8652
124093610,8123.966,980.8515
124088025,140709.1,9201.022
124087852,52032.65,3060.5945
124089761,17544.094,1912.5096
124088770,91100.516,5211.166
124088555,23418.955,1695.7441
124092267,2609.2854,434.10245
124090635,199228.69,14961.479
124090138,9117.073,1225.1498
124092726,3368.2966,515.31464
124089332,32460.955,2752.3916
124092095,10616.121,1431.0477
124093421,31372.68,2424.6316
124092936,1089.7041,200.69159
124088529,9574.754,1194.2317
124091763,8947.626,1385.0841
124091963,7668.0527,1155.1735
124091850,4967.1787,803.62054
124090453,1419.2793,294.13663
124089123,156849.67,9597.857
124088732,59236.996,5975.477
124088182,3687.6133,626.9806
124090831,381015.53,22494.574
124089819,1578.037,311.76028
124088485,17356.742,2005.381
124092346,17822.09,2134.0989
124091917,26762.336,2602.2966
124089587,75392.0,8934.758
124088671,2393957.2,140214.11
124091972,105211.36,9136.587
124092684,9141.654,1422.6611
124090597,284744.94,13633.866
124092618,29128.633,2785.2878
124089460,6643.746,1020.55475
124091657,1828.7074,343.3478
124092362,29740.809,3661.4897
124092794,10926.816,1337.196
124089113,10192.408,1372.0662
124090600,3864.1873,620.49725
124091633,13077.063,1365.2919
124092168,34265.926,2477.0786
124089567,13355.627,1405.7349
124093285,18414.436,2127.3127
124093058,295113.53,16125.893
124091289,8099.0137,1122.3463
124093115,8708.31,1205.6179
124090102,10901.633,1333.0902
124089535,4057.8364,690.60626
124089873,452921.16,30221.414
124087630,9681.338,1243.0916
124092923,12899.477,1658.077
124091996,27997.53,2082.6562
124088901,33255.06,2544.971
124090312,5700.213,911.9851
124088861,47979.715,4096.146
124089060,22680.646,3052.1792
124091620,17274.629,1964.6327
124091616,10067.715,1317.0765
124091135,64853.957,4521.6587
124092584,1832.7804,356.19717
124088513,13098.982,1355.284
124089497,3242.989,613.6564
124092251,119864.5,9766.949
124089150,95560.78,4837.872
124088891,93092.72,7299.838
124088977,19420.012,1833.5634
124089869,37835.754,2972.709
124089037,11858.41,1331.1613
124092981,40339.395,2832.957
124091843,69542.79,6628.9243
124091611,40677.105,2971.055
124089808,17967.541,2245.6846
124089598,27048.809,2343.613
124092723,6615.1016,1031.0673
124088889,730.6466,176.08641
124088945,704.1216,165.37749
124092051,115789.94,9918.449
124093038,397857.34,19926.732
124088657,25554.434,2456.3855
124088595,148043.56,9566.868
124092449,25756.605,2174.7212
124089758,14446.975,2311.5557
124087815,23269.758,2994.513
124090301,21262.229,1917.1481
124089793,23055.328,2235.0872
124090936,49829.49,4485.395
124093180,9546.629,1206.3223
124088526,90246.125,6339.5503
124090458,6152.9985,939.5848
124092439,22910.941,2332.3594
124092896,28142.639,2481.1218
124092520,33428.902,2830.726
124091196,3741.3323,590.94916
124090592,284912.1,13731.536
124093284,4841.979,805.2024
124093132,53343.395,3228.9783
124090598,106500.58,6469.757
124091256,71507.58,4906.2847
124088635,9530.027,1211.8823
124091966,1247.4857,209.01633
124092966,36205.1,2221.2856
124092637,2050.7583,336.25946
124093556,91321.234,5528.0903
124090738,2963.5552,473.98926
124090175,125677.06,10038.665
124093051,146348.23,9336.608
124089086,176463.81,12292.462
124091934,3724.7153,569.95044
124092350,11797.7295,1809.6906
124088424,17733.598,1830.0743
124088428,18253.387,1857.2318
124090630,12983.262,1216.8984
124088835,3190.8904,530.5687
124088667,5257.384,810.21204
124088629,79516.375,4649.939
124093529,62679.637,4462.158
124092192,4179.866,642.42584
124090017,11379.363,1556.2701
124089078,10422.715,1132.2708
124093234,10819.159,1535.1696
124091936,3454.0369,521.55176
124089286,10496.34,1435.2184
124092416,27156.826,2864.2295
124093193,4376.028,740.2496
124089840,30617.89,2796.0457
124091778,26753.875,2601.2761
124088829,3500.8892,602.48157
124093298,1472.1478,320.84875
124088022,141646.47,9263.522
124093254,27028.59,2566.9944
124090346,79251.586,5576.414
124093065,90895.24,6615.6353
124092176,20858.992,2066.794
124091054,1303.4779,230.8303
124092339,927.16046,206.13397
124088650,13355.805,1486.6157
124092045,28826.416,1983.8999
124092191,20821.791,1677.6632
124090773,22435.014,2194.4265
124089116,7330.583,1148.9718
124091182,11555.401,1937.9902
124088757,76720.92,5362.2446
124093183,63577.2,3583.5786
124092264,96167.19,5411.988
124090037,6634.3643,1060.6353
124092638,56884.66,3104.2068
124090231,11289.723,1367.8383
124092793,3345.02,561.417
124091206,65037.12,4029.8313
124087663,1274.3037,179.86707
124093202,195584.11,8602.374
124091786,11645.533,1061.3938
124092627,71420.28,4898.564
124092271,26787.234,2352.985
124093477,19810.898,2088.118
124090106,84655.016,6379.469
124089538,9130.898,1392.1621
124089941,52899.88,3478.7385
124089510,7329.673,1020.7016
124092762,7623.4277,1025.8331
124092685,838.7428,187.64995
124091923,21229.342,1966.2972
124090661,21844.766,1940.0677
124092443,5203.957,782.6939
124092678,41187.953,3623.4539
124090706,4109.8027,617.84064
124089783,4864.856,786.1582
124090126,3243.209,587.4819
124092263,95083.01,6247.1357
124091189,12727.984,1250.454
124089885,7783.2583,1190.4155
124092987,5652.6616,891.4023
124089575,2464.4822,397.49713
124092079,33367.535,3380.574
124089658,1580.5597,293.97427
124093487,23827.518,2568.8545
124089167,24900.785,2558.9844
124089584,164162.9,12119.9795
124088532,3626.4165,609.5936
124092761,54206.83,3682.1611
124092767,40468.77,3511.0928
124089573,3950.885,745.7185
124091744,3018.743,528.63873
124092506,5500.1934,872.0062
124090608,19203.74,2426.0867
124090928,16460.121,1924.293
124090946,546039.2,34019.59
124093164,1728.713,320.3273
124092712,29546.328,3642.5652
124089025,11987.066,1704.5597
124089047,12362.998,1501.3699
124092342,22943.877,2165.1108
124089111,1534.2855,320.87576
124089240,21893.562,2140.7034
124089469,18300.61,2130.3855
124092869,1322.2052,259.57812
124090263,10920.492,1200.4023
124091019,14618.363,1749.1954
124090515,11690.329,1294.593
124090612,7051.253,1048.8705
124090799,2888.7122,471.2461
124090289,22235.309,2270.3074
124093238,24306.785,2593.131
124092559,36630.266,2633.3958
124093279,15285.004,1702.0658
124090139,308917.1,16774.678
124089042,7604.6836,946.90466
124090656,11594.475,1287.3888
124091210,3458.4905,541.55664
124089657,43904.027,3301.2996
124092068,5237.2344,818.3684
124092275,2439.2888,454.63632
124091722,212427.84,17899.387
124093500,18677.37,2119.1172
124090012,14902.927,1909.8673
124089554,1273.7329,242.80405
124091103,7595.6235,1224.7432
124089568,11890.634,1411.0555
124088944,6994.6953,1049.7178
124089528,12152.638,1521.0769
124089418,15176.289,1972.5354
124089559,8577.715,1194.1763
124088521,40367.363,2501.4746
124092144,11803.142,1403.3441
124088812,18555.906,1874.2528
124092065,7386.6562,1158.2413
124088520,6210.1084,858.1553
124091808,3130.102,515.5911
124092775,34595.703,3082.795
124090306,9572.669,1162.1697
124089284,15250.423,1631.9303
124093440,756.8232,179.73196
124092749,2803.3972,472.16092
124089556,18713.697,1908.7445
124091308,315232.62,19823.795
124090692,15966.126,1974.7185
124090357,13895.981,1386.0911
124089529,10693.463,1425.3917
124092613,77471.75,4705.6904
124089199,49441.605,4036.1743
124091017,4160.2324,703.3627
124088686,12772.056,1506.3058
124091353,1158.0801,204.80266
124091181,22157.822,2312.346
124089654,41974.793,4654.3477
124088447,19423.14,2267.782
124093110,1822.2736,303.548
124090848,9060.357,1467.815
124091370,3479.1692,578.96094
124088662,9553.555,1214.7167
124088002,143380.16,9449.37
124089642,25890.55,1961.6049
124090009,4182.833,712.4888
124089727,25612.172,2473.1628
124093138,106642.625,7286.928
124088534,4163.0146,706.77496
124089602,23476.785,2339.4224
124092898,63571.996,3585.6223
124093002,61496.332,3484.2507
124093141,12265.9,1164.657
124088823,22251.5,2272.8818
124091743,19625.78,2551.7673
124093283,27461.059,2458.9897
124090835,5074.4434,816.0286
124093144,8035.177,1142.6865
124089796,40464.746,2951.4038
124088923,2268.0027,370.10165
124090843,7750.029,1162.9183
124092277,4354.7383,668.9946
124091834,23924.016,1996.6718
124090780,6058.001,958.4069
124092157,7305.0986,1040.9752
124092575,26666.277,3008.3276
124093467,40186.793,2864.9297
124089350,3468.4807,494.90735
124091221,16772.133,2937.7732
124092127,15062.388,1999.7871
124091908,22993.324,2103.8352
124093449,83567.21,6502.4893
124088656,7131.731,1064.0206
124093003,95342.016,5417.029
124092101,39239.07,2638.1833
124089235,12054.234,1170.505
124089814,18398.191,2148.029
124091086,93485.56,4783.222
124092437,17657.783,2442.7104
124093563,1191.9312,199.2226
124092804,19478.508,2007.8168
124090739,128494.39,6714.5796
124091229,162639.86,14392.851
124088989,8365.82,1158.3368
124089719,123889.26,7947.232
124090358,6718.669,1019.094
124090365,37430.133,2911.7517
124089776,12564.395,1422.7057
124091345,9021.084,1364.6561
124090743,3821.4592,623.3386
124092818,37429.277,2260.2354
124088850,8980.526,1203.0333
124091069,189415.69,11991.24
124088600,17085.326,2044.3727
124090479,10328.324,1501.6761
124092633,8135.952,982.3295
124089032,51670.797,3932.3635
124087376,143024.97,8357.4795
124092949,10335.85,1417.3857
124090872,106461.56,6506.763
124092383,26727.285,2639.7034
124091875,3662.7307,615.1447
124090963,125495.53,10011.837
124088677,4645.575,730.36615
124092718,33559.484,2787.9836
124092433,5591.191,855.79517
124089103,46763.29,3624.672
124088425,3963.3472,683.9551
124091257,40531.504,2616.659
124092585,18704.2,1764.7435
124089707,26358.805,1561.2231
124092116,6369.7964,967.95013
124090152,5019.078,833.4747
124093460,20621.633,2215.9346
124089838,17494.543,1883.1154
124089131,6049.106,934.6107
124088041,5552.8564,829.48236
124092255,7954.991,1247.6688
124091682,17813.889,2087.603
124093052,146626.56,9338.263
124090213,8360.608,1302.8842
124035050,2383.3972,432.49915
124089605,151616.34,10174.11
124089765,10179.666,1316.7059
124090287,47831.426,3815.2197
124093127,29247.32,2845.128
124091125,1449.1648,301.16458
124091030,23588.877,2611.9854
124093470,40130.17,2644.5933
124092809,926.8237,163.7906
124091773,51980.41,2744.0056
124088619,13136.602,1653.2711
124089428,20069.156,2811.7405
124089545,200275.03,9197.1455
124092616,48945.48,4423.664
124091973,1294.4978,237.73099
124092067,13509.339,1322.9236
124093287,31931.484,2680.853
124089320,22577.25,2457.0464
124090746,180582.9,8134.848
124091940,15803.594,1940.6698
124093068,29732.326,3548.5295
124089094,9521.663,1210.8604
124088917,1858.1678,365.36063
124088045,175616.75,12364.3955
124091653,45703.39,4076.7703
124089478,8257.25,980.3032
124088943,26914.527,1963.9528
124092138,4376.1963,598.2903
124091855,14868.841,1785.6721
124090866,3759.0364,590.32074
124092654,27207.8,1984.2633
124090763,21750.912,2067.6675
124093295,24928.762,4016.9292
124091070,35540.605,3112.4395
124089328,20855.625,1998.8971
124091168,49012.418,2381.7834
124093282,11997.848,1536.2074
124089883,1664.0302,313.93985
124089216,12723.939,1363.566
124093255,18876.277,1597.7372
124090729,9905.377,1237.3081
124092850,3225.1636,507.25574
124090734,35365.242,2081.089
124089030,24653.07,2381.3557
124089843,992488.94,59169.69
124090765,20295.398,1981.6658
124092677,17243.19,1655.3278
124089464,854503.3,53589.027
124089445,177283.75,10447.171
124089690,9720.955,1176.4215
124088905,77073.16,6232.781
124091158,41689.535,2591.096
124088506,6765.366,894.52795
124090886,11096.029,1507.9323
124089606,27585.814,2030.5447
124090327,25036.25,1899.9602
124088128,5045.084,700.8519
124089625,7201.9272,1194.3795
124092948,13472.259,1665.6674
124092727,48764.45,4125.1094
124092321,15391.944,1650.2903
124091651,37336.01,3574.901
124089334,48574.824,4134.399
124091028,186423.42,15755.005
124089839,6973.3384,1044.223
124091382,1413.0773,274.0284
124089987,12098.08,1769.2384
124090678,17921.035,1934.5161
124091379,24203.15,1964.0292
124088971,4531.7837,724.0476
124092080,39810.652,3258.345
124091887,1476.7815,294.18372
124091959,6928.378,1162.8837
124089106,12907.486,1429.6012
124091141,12103.918,1712.4047
124090768,23564.74,2257.4312
124091121,181801.38,9766.473
124092485,8355.678,1216.9824
124091913,3135.6882,526.70605
124093508,5091.3794,762.8571
124093072,8425.221,1059.5488
124088793,19146.785,2290.715
124090971,13928.988,1321.6532
124088466,19592.898,2059.3088
124090276,19440.924,1861.3687
124089285,23447.506,1700.1797
124092560,2965.8518,539.1601
124090033,4674.793,704.58386
124090500,7660.8857,1154.0001
124093008,16048.679,1470.5283
124088937,151672.75,6926.658
124093274,42657.895,2915.3318
124093425,11587.266,1482.2607
124089101,2139.6104,361.4324
124091614,24164.734,2255.1877
124092105,82049.03,4484.3735
124092645,39125.11,3647.2766
124090044,5496.3403,823.4681
124090024,13469.772,1492.9618
124088010,151478.44,10151.843
124091600,13060.393,1845.6566
124090243,67685.64,3800.6394
124090449,12661.453,1765.5048
124092735,3446.3997,536.65106
124092656,9103.035,1244.374
124089880,14200.125,1742.6359
124091829,8273.296,1314.6704
124092943,7222.609,1189.1005
124090304,5874.3945,965.66095
124089181,2732.6345,441.32797
124092552,13868.879,1325.1616
124090860,76594.125,4348.1685
124092451,81433.875,5622.3022
124090747,5335.7607,841.7857
124092830,60059.49,3801.307
124091736,679.33044,160.16129
124093267,53498.24,2957.6267
124090481,215756.53,14313.077
124091809,50099.56,3240.3193
124091991,38627.51,3616.747
124091126,8441.18,968.60034
124088147,5894.158,864.7853
124091811,44759.76,2687.6736
124090307,10933.169,1643.511
124088366,631486.94,50326.957
124089054,36773.418,2352.7227
124090882,15961.8545,1244.8093
124091360,19611.184,2058.0352
124093082,40198.098,2862.7615
124088868,23085.494,1569.4316
124092165,69089.09,5281.888
124088852,19615.133,2073.2573
124092396,3705.0945,631.3916
124089517,6150.2163,904.4723
124092484,6792.3584,1070.6605
124088680,40692.8,2990.8127
124090736,134139.84,7250.7563
124093615,1771.9872,350.09714
124090790,8579.985,1047.3522
124090225,18377.479,1582.241
124093591,49033.113,3259.0542
124091321,3431.1,502.80734
124087665,26175.174,2098.8704
124090903,16714.549,1730.7935
124091992,22478.062,1462.6326
124089231,199245.61,10248.343
124091984,30928.871,1812.9042
124090442,3607.928,612.7562
124088458,4123.7725,700.8381
124090887,7187.225,940.09705
124093005,28074.967,3118.676
124089695,141784.39,9285.786
124088300,75357.69,8929.254
124090446,27858.707,2904.1792
124088668,47237.223,3554.6755
124090710,22568.414,2374.1536
124091118,70367.08,4698.7026
124092059,6978.4883,1087.3707
124088882,1844.9962,320.22333
124089118,14837.654,1689.5535
124090677,9562.508,1304.2775
124092639,113961.3,9315.549
124092408,10655.225,1378.2969
124091104,168349.31,8020.8267
124092714,11898.6045,1413.4869
124093416,15595.363,1771.9012
124089728,15674.302,1373.5253
124092024,15277.49,1536.7493
124091919,39933.973,2706.6138
124091023,89731.55,5469.6523
124089762,511194.84,35011.957
124088925,7690.0605,1165.4727
124093152,13136.742,1668.2728
124093537,2799.4937,528.64185
124091079,4268.6177,669.60516
124088617,118193.41,5760.1416
124090601,5998.0737,847.7075
124092284,56208.7,4044.723
124093076,2906.299,485.82544
124091270,198098.69,12382.602
124088805,15085.156,1811.8206
124089757,11962.062,1367.8271
124089569,24664.32,2382.7173
124092518,92645.97,7639.051
124090644,166772.56,8914.409
